idr0012/HT22.ome.zarr,S-BIAD845/009bd3ab-eb79-4cf4-8a11-ad028b827c03,19259
idr0012/HT14.ome.zarr,S-BIAD845/016aec49-1db4-4f7e-a134-6accf678b0da,19251
idr0012/HT57.ome.zarr,S-BIAD845/032164c1-bad8-43c0-9f08-842c5fc12665,19290
idr0012/HT54.ome.zarr,S-BIAD845/0414c2c6-9c98-4d8e-832b-e0a626586b60,22270
idr0012/HT23.ome.zarr,S-BIAD845/041afe9e-e15c-406f-83d3-1f46d5260b61,19260
idr0012/HT66.ome.zarr,S-BIAD845/08568419-fdb4-4f4d-a00f-c9f9c0f74713,19297
idr0012/HT37.ome.zarr,S-BIAD845/0869dc84-bcb6-4392-af3f-0f9764a5a1bb,19275
idr0012/HT63.ome.zarr,S-BIAD845/09d35e01-6ba8-467d-9e35-517f05510a1d,19295
idr0012/HT03.ome.zarr,S-BIAD845/0e7a70c5-664f-4b77-b981-cc3ee3120545,19241
idr0012/HT55.ome.zarr,S-BIAD845/17dc88bf-40d7-4deb-b76a-abe3cbb43ef7,19288
idr0012/HT21.ome.zarr,S-BIAD845/224c1b34-bfc9-42c2-9b2a-a403be3214ab,19258
idr0012/HT45.ome.zarr,S-BIAD845/237399c6-ccb7-4011-8198-1df9ace76d5c,19282
idr0012/HT25.ome.zarr,S-BIAD845/2e14ae61-b7ec-4e04-b974-0a2e7d2c9607,19262
idr0012/HT07.ome.zarr,S-BIAD845/2f37fe06-c5bc-437a-acc5-b259fe9b0801,19245
idr0012/HT68.ome.zarr,S-BIAD845/2fcd7861-a1e3-4f9d-a39c-e33caa96d8ac,22273
idr0012/HT05.ome.zarr,S-BIAD845/309c1f32-071f-447f-ad86-065c3c939bc0,19243
idr0012/HT10.ome.zarr,S-BIAD845/3130b837-76ed-48ca-bad4-7d76bbd2d86b,22275
idr0012/HT43.ome.zarr,S-BIAD845/344e18b1-6ef3-4db5-a5b4-d58538dea080,19280
idr0012/HT35.ome.zarr,S-BIAD845/37fda0f9-b32e-44f8-b2ad-072a2b3b9460,19273
idr0012/HT01.ome.zarr,S-BIAD845/409227a9-2f3f-421c-8086-b14253283e42,19239
idr0012/HT12.ome.zarr,S-BIAD845/44cb6b70-cea7-4fd2-927b-f45c2e2eb229,19249
idr0012/HT41.ome.zarr,S-BIAD845/49972dd7-a1d4-4b0e-ad85-3ac2651c4201,19278
idr0012/HT31.ome.zarr,S-BIAD845/4a433d93-4946-4d31-a41f-ba6ed95f95bf,21684
idr0012/HT36.ome.zarr,S-BIAD845/4f9c4896-adb3-44fa-963c-2bed304fe74b,19274
idr0012/HT11.ome.zarr,S-BIAD845/528efe2c-b6cd-4c90-bd18-7c901023da8c,19248
idr0012/HT18.ome.zarr,S-BIAD845/5333d605-4ce4-4628-b2e3-0fe58418aad4,19255
idr0012/HT62.ome.zarr,S-BIAD845/5394be4d-0d27-4d07-949d-a297cbf414e9,22271
idr0012/HT20.ome.zarr,S-BIAD845/5460c81f-0375-4ac4-895a-40623d0a0ab8,19257
idr0012/HT39.ome.zarr,S-BIAD845/597162a4-906a-4db7-877e-8aff486aa302,19277
idr0012/HT15.ome.zarr,S-BIAD845/62fbe050-b9a3-4ed5-be14-7d2858af84e1,19252
idr0012/HT65.ome.zarr,S-BIAD845/6dc76520-56df-4044-a2c4-7df36c6c1e4b,22272
idr0012/HT48.ome.zarr,S-BIAD845/777ab5da-fdab-47dd-9212-7694d3b416b4,22269
idr0012/HT08.ome.zarr,S-BIAD845/78ea1f1a-b887-464d-85f9-322529e8d29d,19246
idr0012/HT58.ome.zarr,S-BIAD845/796b9fb8-f4ec-4c4b-bfc3-5cb00ccf19fe,19291
idr0012/HT34.ome.zarr,S-BIAD845/7c9dbb28-59c1-4827-ad5d-c5eb59b461ed,19272
idr0012/HT19.ome.zarr,S-BIAD845/86656b93-0084-4b60-a6f5-a563e226c0e6,19256
idr0012/HT51.ome.zarr,S-BIAD845/87007650-d2bc-48bc-978f-a80f5f27db76,19285
idr0012/HT04.ome.zarr,S-BIAD845/8d264931-da76-4389-aea7-d46aac1c1958,19242
idr0012/HT33.ome.zarr,S-BIAD845/8fc21b53-65f3-4991-810b-dadc7554b807,19271
idr0012/HT26.ome.zarr,S-BIAD845/92af8d31-ef51-42ee-89a0-8bbc68412697,19263
idr0012/HT13.ome.zarr,S-BIAD845/94d8197b-7801-481b-a7bb-43409d6c8c00,19250
idr0012/HT28.ome.zarr,S-BIAD845/969f32e1-c209-43e6-b9ac-b51d3cec2cbf,19265
idr0012/HT32.ome.zarr,S-BIAD845/96b2a23a-bf97-4fdf-8be4-28626c379eac,19268
idr0012/HT27.ome.zarr,S-BIAD845/99d6f37b-c865-4f2a-9314-18290de9cc2f,19264
idr0012/HT17.ome.zarr,S-BIAD845/9c37fb7a-3752-4d7b-aeb3-d70ab4465eb1,19254
idr0012/HT47.ome.zarr,S-BIAD845/9ddfb371-0290-4fe3-a35c-7264c77d5a8d,22274
idr0012/HT44.ome.zarr,S-BIAD845/9fcf99ac-b198-4b54-8cc1-14457995028d,19281
idr0012/HT53.ome.zarr,S-BIAD845/a21eec4a-3b5e-401e-bc5d-cc192a27116d,19287
idr0012/HT46.ome.zarr,S-BIAD845/a2bd9f94-0cb2-4cc5-96e8-f4c4dd956c72,22268
idr0012/HT38.ome.zarr,S-BIAD845/ad943bfc-b4c8-4d9b-aea2-4032b84d2a81,19276
idr0012/HT06.ome.zarr,S-BIAD845/ba253bc9-c216-4116-b4d2-d2f83447e0ae,19244
idr0012/HT49.ome.zarr,S-BIAD845/bb83d075-6df1-40fa-a054-5f80be864a94,19283
idr0012/HT67.ome.zarr,S-BIAD845/c7ff2b97-6090-47be-b304-13db9f797179,19298
idr0012/HT24.ome.zarr,S-BIAD845/c872cae5-7962-4877-a176-26c8f9c81d11,19261
idr0012/HT02.ome.zarr,S-BIAD845/cbf5602f-74fe-48a8-8b54-9191e98c7893,19240
idr0012/HT52.ome.zarr,S-BIAD845/cc342401-5d31-425a-98ac-ede49cee0d4c,19286
idr0012/HT59.ome.zarr,S-BIAD845/ce2b2330-9168-46f1-a67f-0681dc01d12d,19292
idr0012/HT29.ome.zarr,S-BIAD845/d256151a-18c9-4d03-a7f5-1c072f82461e,19266
